x,y,strength,radius,title
-0.14258690178394318,-0.1637510359287262,10,2,Fundamentals of Graphic Design
-0.22977101802825928,-0.5682944059371948,0,2,"Programming Foundations with JavaScript, HTML and CSS"
-0.044170547276735306,-0.846173882484436,13,2,Python Basics
-0.4223596751689911,0.45290565490722656,3,2,Marketing Analytics
0.1921069175004959,-0.45851024985313416,1,2,Agile with Atlassian Jira
-0.30557313561439514,-0.789840579032898,9,2,Data Analysis with Python
-0.6338901519775391,-0.3514993190765381,6,2,Introduction to Probability and Data
0.5480960011482239,0.37769776582717896,8,2,Social Psychology
-0.2758926451206207,0.17409902811050415,10,2,Marketing in a Digital World
0.3398752212524414,-0.5760827660560608,1,2,Access Controls 
-0.7186875343322754,-0.23093761503696442,6,2,Python and Statistics for Financial Analysis
0.3282255232334137,0.5865873098373413,5,2,Child Nutrition and Cooking
0.5735878348350525,0.4275361895561218,8,2,Positive Psychology: Martin E. P. Seligmanâs Visionary Science
0.7357085943222046,0.21201221644878387,12,2,Engineering Health: Introduction to Yoga and Physiology
-0.11202925443649292,0.1339256912469864,4,2,Introduction to Artificial Intelligence (AI)
-0.3570592999458313,-0.7801517248153687,9,2,Fundamentals of Visualization with Tableau
-0.260185569524765,-0.5207042098045349,0,2,"Excel/VBA for Creative Problem Solving, Part 1"
0.07302841544151306,-0.2567574679851532,1,2,IBM Customer Engagement Specialist Professional Certificate
0.5959621667861938,0.2941407263278961,8,2,Modern Art & Ideas
-0.021524222567677498,0.2103918045759201,4,2,Business Transformation with Google Cloud
0.5850261449813843,-0.27745819091796875,7,2,Understanding the Brain: The Neurobiology of Everyday Life
0.06368382275104523,0.3026229441165924,4,2,Organizational Analysis 
0.04882229492068291,0.42991873621940613,4,2,International Organizations Management 
0.021876772865653038,0.33981090784072876,4,2,"Social Norms, Social Change I"
-0.6065077781677246,-0.32838883996009827,6,2,Understanding and Visualizing Data with Python
0.27864786982536316,0.49147042632102966,5,2,Introduction to Cybersecurity Tools & Cyber Attacks
-0.10728393495082855,0.38896608352661133,4,2,Construction Project Management
0.27864018082618713,0.6221956610679626,5,2,"The Sustainable Development Goals â A global, transdisciplinary vision for the future"
0.6790766716003418,0.08092304319143295,8,2,First Step Korean
-0.6354873180389404,-0.307023823261261,6,2,Mathematics for Machine Learning: Multivariate Calculus
-0.23004773259162903,-0.5703043341636658,0,2,Getting Started with SAS Programming
-0.13155436515808105,-0.7255390286445618,0,2,Learn to Program: The Fundamentals
0.25780847668647766,-0.520703136920929,1,2,AWS Fundamentals: Building Serverless Applications
-0.3197053074836731,0.34154483675956726,3,2,Data-driven Decision Making
0.4012089967727661,0.5076871514320374,5,2,Drug Development
-0.1959078162908554,0.10896124690771103,10,2,"Brand Management: Aligning Business, Brand and Behaviour"
-0.26132526993751526,-0.5914334058761597,0,2,Fundamentals of GIS
-0.3419361114501953,0.4630756676197052,3,2,Microeconomics Principles
-0.4286964237689972,0.5600089430809021,2,2,Introduction to Blockchain Technologies
-0.07009847462177277,0.41956189274787903,4,2,Drug Commercialization 
0.29479867219924927,-0.5739408135414124,1,2, Introduction to G Suite
0.2432396411895752,-0.5981085300445557,1,2,Operating Systems and You: Becoming a Power User
-0.20867709815502167,-0.5375781655311584,0,2,Java Programming: Solving Problems with Software
0.29770156741142273,-0.6153891086578369,1,2,AWS Fundamentals: Addressing Security Risk
-0.24790528416633606,-0.5874730348587036,0,2,Introduction to Web Development
0.12400799989700317,0.655072033405304,5,2,Data Management for Clinical Research
0.53859943151474,0.4708702266216278,8,2,International Women's Health and Human Rights
-0.6916228532791138,0.4980212152004242,2,2,"FinTech: Foundations, Payments, and Regulations"
0.5773543119430542,0.47852373123168945,8,2,Terrorism and Counterterrorism: Comparing Theory and Practice
0.3815326690673828,0.8861765265464783,11,2,An Introduction to American Law
-0.1296837031841278,0.3758843243122101,4,2,Entrepreneurship Strategy: From Ideation to Exit
0.7455738186836243,0.22500795125961304,12,2,The Addicted Brain
-0.8042382597923279,0.3357967138290405,2,2,Blockchain Basics
0.48270130157470703,0.19620995223522186,8,2,Fashion as Design
0.27693402767181396,0.22562052309513092,4,2,Drug Discovery 
0.4001121520996094,-0.1784960925579071,7,2,An Introduction to Consumer Neuroscience & Neuromarketing 
0.1954984962940216,-0.67998206615448,13,2,Biology Meets Programming: Bioinformatics for Beginners
-0.8307012915611267,0.5709869265556335,2,2,Managerial Accounting Fundamentals
0.24297060072422028,-0.504729151725769,1,2, System Administration and IT Infrastructure Services
-0.6844062805175781,-0.31464409828186035,6,2,Data Science Math Skills
-0.8693961501121521,0.4995969831943512,2,2,Understanding Financial Statements: Company Position
0.023748766630887985,0.304697722196579,4,2,Greening the Economy: Sustainable Cities
-0.6467878818511963,0.6351795792579651,2,2,FinTech Law and Policy
-0.05170641094446182,0.12365426868200302,4,2,Continuous Delivery & DevOps 
0.30668607354164124,0.31398850679397583,8,2,Diversity and inclusion in the workplace
0.38787975907325745,0.713965892791748,5,2,International Humanitarian Law in Theory and Practice 
0.464486300945282,-0.05642556771636009,7,2,Wine Tasting: Sensory Techniques for Wine Analysis
-0.6047744750976562,-0.3578585386276245,6,2,Mathematical Thinking in Computer Science
-0.6892663240432739,0.5519917607307434,2,2,Blockchain: Foundations and Use Cases
0.34449753165245056,0.6279556155204773,5,2,History of Medical Cannabis
0.5633776187896729,0.32123762369155884,8,2,"The Modern World, Part One: Global History from 1760 to 1910"
-0.18566180765628815,-0.030574504286050797,10,2,Supply Chain Logistics
-0.0688718631863594,0.20529881119728088,4,2,Agile Meets Design Thinking
0.4208933115005493,0.5752264261245728,5,2,Dino 101: Dinosaur Paleobiology
-0.03132631629705429,-0.03778989613056183,10,2,Business Writing
-0.07272583246231079,-0.7383822202682495,9,2,Foundations for Big Data Analysis with SQL
0.1954115778207779,-0.26987576484680176,1,2,Basics of Inclusive Design for Online Education
0.17750318348407745,-0.5176796317100525,1,2, IT Security: Defense against the digital dark arts 
0.47168397903442383,-0.5323856472969055,13,2,Fundamental Neuroscience for Neuroimaging
0.4478435516357422,0.7691136598587036,11,2,Introduction to English Common Law
0.4333637058734894,0.23155076801776886,5,2,Everyday Parenting: The ABCs of Child Rearing
-0.32517850399017334,-0.49789363145828247,0,2,Programming Fundamentals
-0.6962147355079651,-0.2891819477081299,6,2,Basic Statistics
0.5790270566940308,0.26663851737976074,8,2,Understanding child development: from synapse to society
-0.3651553988456726,-0.7349951863288879,9,2,Fundamentals of Scalable Data Science
0.3514302968978882,-0.41300755739212036,1,2,"English for Science, Technology, Engineering, and Mathematics"
0.6055329442024231,0.43438053131103516,8,2,Children's Human Rights - An Interdisciplinary Introduction
-0.04800618067383766,0.3094010651111603,4,2,Innovation Management
-0.18840520083904266,-0.031121734529733658,10,2,Get Interactive: Practical Teaching with Technology
-0.24746640026569366,-0.4866359531879425,0,2,Introduction to User Experience Principles and Processes
0.3263452351093292,-0.5644732713699341,1,2,Introduction to Public Speaking
0.1604808121919632,-0.6373136639595032,1,2,Exploring âand âPreparing âyour âData with BigQuery
-0.23809963464736938,0.051488082855939865,3,2,Solar Energy Basics
0.4973032474517822,0.11462718993425369,8,2,Miracles of Human Language: An Introduction to Linguistics
0.43357330560684204,0.5350675582885742,5,2,Weight Management: Beyond Balancing Calories
0.46432992815971375,0.5590025782585144,5,2,Bugs 101: Insect-Human Interactions
-0.3678083121776581,0.4530245065689087,3,2,Customer Segmentation and Prospecting
-0.04493359476327896,0.323098361492157,4,2,Engineering Project Management: Initiating and Planning
-0.08636385202407837,-0.15001101791858673,10,2,Building Conversational Experiences with Dialogflow
-0.5706966519355774,-0.22912563383579254,6,2,Summary Statistics in Public Health 
-0.17618389427661896,-0.677323043346405,0,2,"Python Functions, Files, and Dictionaries"
0.2435249239206314,0.1985274702310562,11,2,English for Business and Entrepreneurship
0.818024218082428,0.16279612481594086,12,2,Astronomy: Exploring Time and Space
-0.2550444006919861,-0.5332028269767761,0,2,Introduction to User Experience Design 
-0.5963165163993835,-0.3646572232246399,6,2,Data Analytics for Lean Six Sigma
0.40118473768234253,0.573681116104126,5,2,Equine Welfare and Management
-0.702305257320404,0.5582407116889954,2,2,Understanding Financial Markets
0.027396077290177345,0.25772348046302795,4,2,Leading transformations: Manage change
0.2954023778438568,-0.6123968362808228,1,2,Preparing for the Google Cloud Associate Cloud Engineer Exam
0.8111715912818909,0.13072243332862854,12,2,Anatomy: Musculoskeletal and Integumentary Systems
0.47902560234069824,0.39708584547042847,8,2,Public Policy Challenges of the 21st Century
0.5578187108039856,0.3372376561164856,8,2,Understanding Einstein: The Special Theory of Relativity
-0.18361613154411316,0.39533179998397827,3,2,Politics and Economics of International Energy
-0.22069811820983887,-0.4642651677131653,0,2,UX Design Fundamentals
-0.8649587035179138,0.5033761262893677,2,2,Financial Acumen for Non-Financial Managers
-0.5721268057823181,-0.22359494864940643,6,2,Introduction to Statistics & Data Analysis in Public Health
0.4249820113182068,-0.1102011650800705,7,2,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential
0.23873230814933777,-0.057504504919052124,7,2,Introduction to Neuroeconomics: How the Brain Makes Decisions
-0.26829320192337036,-0.5041677355766296,0,2,Problem Solving with Excel 
0.3595219552516937,0.4942169189453125,5,2,Biohacking Your Brain's Health
-0.03141234815120697,0.32096001505851746,4,2,Smart Cities â Management of Smart Urban Infrastructures
0.5218126773834229,-0.2743547260761261,7,2,Fundamentals of Music Theory
-0.1812105029821396,-0.6805699467658997,0,2,Python Programming Essentials
0.23830895125865936,-0.5898470282554626,1,2, Managing G Suite
0.04270254820585251,0.34765157103538513,4,2,Driving business towards the Sustainable Development Goals
-0.3835585415363312,0.4593964219093323,3,2,Foundations of Business Strategy
-0.006129801273345947,0.22908571362495422,4,2,Boosting Creativity for Innovation
0.2716731131076813,0.9670964479446411,11,2,American Contract Law I
-0.22456863522529602,-0.5528327226638794,0,2,Introduction to Computer Programming 
0.26585283875465393,0.5721529722213745,5,2,Epidemiology in Public Health Practice
0.5718027949333191,0.49279430508613586,8,2,Global Diplomacy: the United Nations in the World
0.580910861492157,0.46799394488334656,8,2,International migrations: a global issue
0.10879288613796234,-0.5074207782745361,7,2,Computational Neuroscience
-0.06108248978853226,0.2952662408351898,4,2,Digital Competition in Financial Services
0.3140767812728882,-0.5518277287483215,1,2,Microservices - Fundamentals 
0.34145718812942505,-0.5456238389015198,1,2,Spanish Vocabulary: Meeting People
-0.3078641891479492,-0.47658464312553406,0,2,Julia Scientific Programming
0.011653835885226727,0.4017350971698761,4,2,Success
-0.20765891671180725,-0.4163629114627838,0,2,Six Sigma Principles 
-0.3403564989566803,-0.6079131364822388,9,2,Essential Design Principles for Tableau
-0.2389550656080246,-0.6769247055053711,9,2,Getting Started with AI using IBM Watson
0.0018433157820254564,0.40694692730903625,4,2,Strategy and Sustainability
0.43676620721817017,-0.3118979036808014,7,2,The Technology of Music Production
0.3894120752811432,0.555315375328064,5,2,Clinical Terminology for International and U.S. Students
-0.3037264049053192,-0.7988201975822449,9,2,Internet Connection: How to Get Online?
-0.03330104425549507,0.3560909032821655,4,2,Circular Economy - Sustainable Materials Management
-0.6846135258674622,-0.3300020098686218,6,2,Inferential Statistics
0.20491640269756317,-0.6279782056808472,1,2,Industrial IoT on Google Cloud Platform
0.2404242604970932,-0.409111887216568,1,2,Information Security: Context and Introduction
-0.04737883433699608,0.3284420669078827,4,2,Social Impact Strategy: Tools for Entrepreneurs and Innovators
0.8354001641273499,0.01496884785592556,12,2,Understanding Plants - Part I: What a Plant Knows
-0.19328902661800385,-0.5482761859893799,0,2,The Unix Workbench
0.44365522265434265,-0.16064193844795227,7,2,In the Studio: Postwar Abstract Painting
0.2927522659301758,0.6456839442253113,5,2,Leading Healthcare Quality and Safety
-0.2949492931365967,-0.6665085554122925,9,2,Introduction to Augmented Reality and ARCore
0.28303396701812744,-0.4455607533454895,1,2,Security Operations and Administration
0.22512635588645935,-0.2005424052476883,1,2,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery	"
0.21275648474693298,0.4697074592113495,5,2,Think Again I: How to Understand Arguments
0.5319569706916809,-0.413836807012558,7,2,Tricky American English Pronunciation
0.05701122805476189,-0.4366312623023987,0,2,Introduction to Typography
-0.5330008864402771,-0.569439709186554,6,2,"Cloud Computing Concepts, Part 1"
0.2459287792444229,0.9701069593429565,11,2,Introduction to Intellectual Property
0.1744994819164276,0.38279107213020325,5,2,Measuring Disease in Epidemiology
0.46637487411499023,-0.046463679522275925,7,2,Learn to Speak Korean 1
-0.22726590931415558,0.08542800694704056,10,2,Improving Communication Skills
-0.36640816926956177,-0.6578924059867859,9,2,Introduction to GIS Mapping
0.7939860224723816,0.07004792243242264,12,2,Whole genome sequencing of bacterial genomes - tools and applications
-0.27688539028167725,-0.4528101682662964,0,2,Building AI Powered Chatbots Without Programming
0.5804218649864197,0.5168880820274353,8,2,Understanding Terrorism and the Terrorist Threat
0.30552390217781067,0.628930926322937,5,2,Positive Psychology: Applications and Interventions
-0.20449423789978027,-0.6234837770462036,0,2,Python Programming: A Concise Introduction
0.5813137888908386,0.30580225586891174,8,2,De-Mystifying Mindfulness
0.5902976989746094,0.3438771367073059,8,2,Cultural Competence - Aboriginal Sydney
-0.05774293839931488,0.33842170238494873,4,2,The hidden value â Lean in manufacturing and services
0.3902253806591034,0.3843878209590912,5,2,Chinese for HSK 1
0.09397215396165848,-0.4449220299720764,7,2,Introduction to C# Programming and Unity
-0.10665304213762283,0.38950976729393005,4,2,Managing Social and Human Capital
-0.27932029962539673,-0.5954808592796326,0,2,Visual Analytics with Tableau
0.7776463031768799,0.0874951183795929,12,2,"Sleep: Neurobiology, Medicine, and Society"
-0.641225278377533,-0.38644370436668396,6,2,Differential Equations for Engineers
0.06892286241054535,0.05731884390115738,10,2,English Composition I
0.713148295879364,0.30619898438453674,8,2,From the Big Bang to Dark Energy
0.12287628650665283,-0.3194310963153839,1,2,Introduction to Cyber Attacks
0.6908735632896423,-0.01965533383190632,12,2,Finding Hidden Messages in DNA (Bioinformatics I)
0.05935417860746384,-0.7233209609985352,13,2,Introduction to Thermodynamics: Transferring Energy from Here to There
0.2879291772842407,0.3321695029735565,8,2,University Teaching
-0.3944193124771118,0.43296560645103455,3,2,Cost and Economics in Pricing Strategy
0.5063217282295227,-0.21191908419132233,7,2,Making Architecture
0.3870519697666168,0.5996226668357849,5,2,"Living with Dementia: Impact on Individuals, Caregivers, Communities and Societies"
0.4049863815307617,0.3470126986503601,8,2,"Ethics, Technology and Engineering "
0.5096092820167542,0.21201546490192413,8,2,An Introduction to Accessibility and Inclusive Design
-0.7137959003448486,-0.2654930651187897,6,2,Probability and Statistics: To p or not to p?
-0.6834333539009094,-0.316469669342041,6,2,Matrix Algebra for Engineers
-0.2925034761428833,-0.568476676940918,0,2,Data Visualization with Advanced Excel
-0.8224636912345886,0.5207290053367615,2,2,Understanding Financial Statements: Company Performance
0.30492109060287476,0.8161851763725281,11,2,Data Science Ethics
0.5931618809700012,0.3352784514427185,8,2,"The Modern World, Part Two: Global History since 1910"
0.8660693168640137,0.20733636617660522,12,2,ADHD: Everyday Strategies for Elementary Students
0.10693833231925964,-0.4393823444843292,1,2,"Teach English Now! Second Language Reading, Writing, and Grammar "
-0.10770685225725174,0.3559076189994812,4,2,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course)
0.7060736417770386,0.303356409072876,12,2,Medical Cannabis for Pain Control 
0.12015935778617859,0.8943958878517151,11,2,Risk governance: Engage the board
0.2412966936826706,0.4492875933647156,5,2,Cryptography
-0.06051855534315109,0.26749736070632935,4,2,Design Thinking
-0.10015516728162766,-0.7467792630195618,9,2,Creating New BigQuery Datasets and Visualizing Insights
0.5262892842292786,-0.24875080585479736,7,2,The Brain and Space
-0.3395674526691437,0.4322362542152405,3,2,Negotiation  Fundamentals
0.29652342200279236,-0.5767201781272888,1,2,Introduction to Cloud Identity
-0.7504048347473145,0.511578381061554,2,2,"Lending, Crowdfunding, and Modern Investing"
-0.07044275104999542,0.3568164110183716,4,2,Intercultural Management
0.04416655749082565,0.3002631366252899,4,2,Becoming a changemaker: Introduction to Social Innovation
-0.3243560194969177,0.4517999589443207,3,2,Infonomics I: Business Information Economics and Data Monetization
-0.16745290160179138,-0.7540537714958191,9,2,Analyzing Big Data with SQL
-0.7819243669509888,0.44480007886886597,2,2,Time Value of Money
0.6890027523040771,0.019742842763662338,12,2,Bioinformatic Methods I
0.2959844768047333,-0.5819365978240967,1,2, G Suite Security
-0.18914563953876495,-0.4402330219745636,0,2,Design: Creation of Artifacts in Society
0.612365186214447,0.30640003085136414,8,2,Archaeoastronomy
0.5263850688934326,-0.28501859307289124,7,2,Songwriting: Writing the Lyrics
0.5807405710220337,0.3484932780265808,8,2,Gender and Sexuality: Diversity and Inclusion in the Workplace
-0.5775785446166992,-0.35542500019073486,6,2,Foundations of Data Science: K-Means Clustering in Python
0.8009276390075684,0.15144915878772736,12,2,Understanding Cancer Metastasis
-0.38197168707847595,0.48953041434288025,3,2,Market Research and Consumer Behavior
0.2630419135093689,-0.2709760069847107,7,2,Creating Dashboards and Storytelling with Tableau
-0.30654090642929077,-0.6519249081611633,9,2,Introduction to Satellite Communications
-0.22179020941257477,-0.48889997601509094,0,2,"Java Programming: Arrays, Lists, and Structured Data"
0.31016308069229126,0.655351996421814,5,2,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)"
0.35200709104537964,0.6274252533912659,5,2,Security & Safety Challenges in a Globalized World
0.2329673320055008,0.5304632782936096,5,2,The Social and Technical Context of Health Informatics
0.4098242521286011,0.6502832174301147,5,2,Reducing Gun Violence in America: Evidence for Change
0.7346974611282349,0.09783483296632767,12,2,Dermatology: Trip to skin
0.3187251091003418,-0.2518038749694824,7,2,Powerful Tools for Teaching and Learning: Digital Storytelling
-0.5891000628471375,-0.26424440741539,6,2,Math behind Moneyball
0.5916233658790588,0.3340982496738434,8,2,"Coexistence in Medieval Spain: Jews, Christians, and Muslims"
0.3032306134700775,-0.4313579201698303,1,2,Cybersecurity and Its Ten Domains
0.5720564126968384,0.3533523976802826,8,2,Magic in the Middle Ages
0.3802501857280731,0.5078917145729065,5,2,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness"
-0.24205337464809418,0.08475837856531143,10,2,Supply Chain Analytics Essentials
0.3329412639141083,-0.0647219642996788,7,2,Inspiring Leadership through Emotional Intelligence
0.5097378492355347,0.4853545129299164,5,2,Diabetes â the Essential Facts
0.5208637118339539,-0.29724833369255066,7,2,Introduction to Game Design
0.5281163454055786,-0.28999125957489014,7,2,Getting Started With Music Theory
0.5363895297050476,0.34457927942276,8,2,Feminism and Social Justice
-0.6776983737945557,-0.29277798533439636,6,2,Linear Regression and Modeling 
0.5930504202842712,0.22444209456443787,8,2,Psychology of Popularity
-0.5644056797027588,-0.29955920577049255,6,2,Combinatorics and Probability
-0.8304362297058105,0.42976412177085876,2,2,Accounting: Principles of Financial Accounting
-0.09347636252641678,0.47014766931533813,3,2,The Science of Success: What Researchers Know that You Should Know
0.2502359449863434,0.6385223865509033,5,2,Positive Psychology: Resilience Skills
0.028699258342385292,-0.5976952314376831,13,2,Electric Industry Operations and Markets
-0.11770643293857574,0.3895375728607178,4,2,Renewable Energy and Green Building Entrepreneurship
-0.25891682505607605,0.4917592704296112,3,2,Introduction to Economic Theories
0.3615586459636688,0.4696104824542999,5,2,Mandarin Chinese 1: Chinese for Beginners
0.3733614683151245,0.6043194532394409,5,2,Global Adolescent Health
-0.4036155045032501,-0.4310217797756195,0,2,Construction Scheduling
0.7668187618255615,0.13968504965305328,12,2,Introduction to Dental Medicine
-0.32607826590538025,0.41510629653930664,3,2,Global Energy and Climate Policy
-0.10590669512748718,0.44351255893707275,4,2,The Cycle: Management of Successful Arts and Cultural Organizations
0.07356027513742447,-0.7517022490501404,13,2,Electric Power Systems
-0.41219231486320496,0.46446457505226135,3,2,Corporate Strategy 
0.6083562970161438,0.4642679691314697,8,2,Human Rights for Open Societies
-0.11381787806749344,0.07469478994607925,10,2,Intro to Digital Manufacturing with Autodesk Fusion 360
-0.7344361543655396,0.4117395281791687,2,2,Construction Cost Estimating and Cost Control
-0.022007890045642853,0.3352033495903015,4,2,Design Thinking for the Greater Good: Innovation in the Social Sector
-0.037721604108810425,0.30447983741760254,4,2,Innovating with the Business Model Canvas
0.44331109523773193,0.36380356550216675,8,2,Political Economy of Institutions and Development
0.15211626887321472,0.27089691162109375,4,2,Network Dynamics of Social Behavior
0.10683958977460861,-0.799487292766571,13,2,Introduction to Chemistry:  Reactions and Ratios
-0.2349691092967987,-0.46910539269447327,0,2,Software Development Processes and Methodologies
-0.08566303551197052,-0.06700652837753296,10,2,Introduction to Imagemaking
-0.4022635519504547,0.4898352324962616,3,2,Strategic Business Management - Macroeconomics
-0.10945378243923187,-0.7347207069396973,9,2,Achieving Advanced Insights with BigQuery
0.10403041541576385,0.26759934425354004,3,2,The Science of Training Young Athletes
-0.6762194633483887,-0.30950039625167847,6,2,An Intuitive Introduction to Probability
0.47896498441696167,0.3464435935020447,8,2,Ideas from the History of Graphic Design
0.5756404995918274,0.3135075271129608,8,2, Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life
-0.13817477226257324,0.02284085564315319,10,2,Communication Strategies for a Virtual Age
0.25524231791496277,-0.5773593187332153,1,2,CBRS Professional Training
0.5323572754859924,-0.2942209839820862,7,2,Sharpened Visions: A Poetry Workshop
-0.29201462864875793,-0.5276143550872803,0,2,"Writing, Running, and Fixing Code in C"
-0.1596182882785797,-0.16030801832675934,10,2,3D Printing Software
-0.09274273365736008,-0.17100930213928223,10,2,Basic Elements of Design: Design Principles and Design Software
-0.20142267644405365,-0.5514653921127319,0,2,Code Yourself! An Introduction to Programming
0.0735987052321434,0.35020768642425537,4,2,Electric Utilities Fundamentals and Future
0.7321644425392151,0.08645357936620712,12,2,Understanding Prostate Cancer
-0.18820816278457642,-0.020792661234736443,10,2,Effective Business Presentations with Powerpoint
-0.10677750408649445,0.3639289140701294,4,2,Organisational design: Know your organisation
0.3305796980857849,-0.5509634017944336,1,2,G Suite Mail Management
0.26612305641174316,0.5851794481277466,5,2,Designing Your Personal Weight Loss Plan
0.37763524055480957,0.6026795506477356,5,2,Major Depression in the Population: A Public Health Approach
0.5945732593536377,0.3032020926475525,8,2,"Philosophy, Science and Religion: Science and Philosophy"
-0.03950919210910797,0.3154962956905365,4,2,Designing the Future of Work
-0.3437279760837555,0.40610790252685547,3,2,Entrepreneurship 3: Growth Strategies
-0.5272851586341858,0.13995054364204407,6,2,Supply Chain Planning
-0.1731501817703247,-0.6020745635032654,0,2,"Problem Solving, Python Programming, and Video Games"
-0.3002622425556183,-0.5805149674415588,0,2,Introduction to UI Design
-0.5898103713989258,-0.2345707267522812,6,2,Mindware: Critical Thinking for the Information Age 
-0.11617796868085861,0.5343127846717834,3,2,Fundraising and Development Foundations
-0.6234469413757324,-0.2643827795982361,6,2,Hypothesis Testing in Public Health 
-0.2340833693742752,-0.5585314631462097,0,2,Java for Android
0.27370092272758484,0.3405497074127197,8,2,Local Economic Development
-0.2423015683889389,-0.08494611084461212,10,2,Supply Chain Operations
-0.49772852659225464,-0.32806822657585144,2,2,Maps and the Geospatial Revolution
0.15280747413635254,0.2693057656288147,4,2,Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots
0.7926538586616516,0.07609435170888901,12,2,"Curanderismo: Traditional Healing of the Mind, Energy & Spirit"
0.17749401926994324,-0.5680847764015198,1,2,Introduction to Cybersecurity for Business
0.3226054012775421,0.5303854942321777,5,2,Introduction to Translational Science
-0.4740258753299713,-0.13218554854393005,6,2,Population Health: Responsible Data Analysis
-0.8180894255638123,0.4473780691623688,2,2,Construction Finance
0.22437869012355804,0.5105894804000854,5,2,Challenging Forensic Science: How Science Should Speak to Court
0.06881554424762726,0.4000723958015442,5,2,"Positive Psychology: Character, Grit and Research Methods"
0.7943089008331299,0.07034149020910263,12,2,Curanderismo: Traditional Healing Using Plants
0.4884532690048218,0.7374577522277832,11,2,Risk in Modern Society 
0.4820529520511627,0.2911973297595978,8,2,Teaching Science at University
-0.3097163736820221,-0.7878342270851135,9,2, IntelÂ® Network Academy - Network Transformation 101
-0.061800599098205566,0.3178025782108307,4,2,Organizational Design and Management
0.02480567991733551,0.2474878430366516,4,2,Ethical Leadership Through Giving Voice to Values
-0.5231717228889465,0.5275399684906006,3,2,Introduction to Financial Markets
0.42897433042526245,0.29083722829818726,8,2,The Arts and Science of Relationships: Understanding Human Needs
0.1875097155570984,0.5823948383331299,5,2,Using clinical health data for better healthcare
-0.828846275806427,0.5699646472930908,2,2,Trading Basics
-0.13247764110565186,0.32210975885391235,4,2,Customer-Centric IT Strategy
0.29170599579811096,0.6261131763458252,5,2,Introduction to Public Health Engineering in Humanitarian Contexts
0.5912132859230042,0.19696620106697083,8,2,Words Spun Out of Images: Visual and Literary Culture in Nineteenth Century Japan
0.37601926922798157,0.607356607913971,5,2,Global Health and Humanitarianism
0.32284900546073914,0.6609549522399902,5,2,Confronting Gender Based Violence: Global Lessons for Healthcare Workers
-0.31926673650741577,-0.8683738112449646,9,2,"Introduction to XR: VR, AR, and MR Foundations"
