x,y,strength,radius,title
0.4098787009716034,-0.5047580599784851,7,2,In the Studio: Postwar Abstract Painting
-0.18119433522224426,-0.7172496318817139,5,2,Leading Healthcare Quality and Safety
-0.5967540144920349,-0.26216477155685425,1,2,Introduction to Augmented Reality and ARCore
-0.9332329034805298,0.6945693492889404,11,2,Security Operations and Administration
-0.8833842873573303,0.687454104423523,11,2,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery	"
0.23216895759105682,-0.4049184024333954,9,2,Tricky American English Pronunciation
0.20542538166046143,-0.4277982711791992,9,2,Introduction to Typography
-0.6156936883926392,0.3517989218235016,3,2,"Cloud Computing Concepts, Part 1"
0.11426002532243729,-0.2428676038980484,9,2,Improving Communication Skills
-0.48626506328582764,0.35421091318130493,0,2,Introduction to GIS Mapping
-0.13632307946681976,0.6915708780288696,4,2,Whole genome sequencing of bacterial genomes - tools and applications
0.4449353814125061,-0.542962372303009,7,2,Positive Psychology: Applications and Interventions
-0.31792962551116943,0.3287334740161896,0,2,Python Programming: A Concise Introduction
0.5121837258338928,-0.51100754737854,7,2,De-Mystifying Mindfulness
0.5053993463516235,-0.5144867897033691,7,2,Cultural Competence - Aboriginal Sydney
0.3145223557949066,0.07291954010725021,8,2,The hidden value - Lean in manufacturing and services
0.11747174710035324,-0.34046074748039246,9,2,Chinese for HSK 1
-0.582247793674469,-0.2021644115447998,1,2,Introduction to C# Programming and Unity
0.25177839398384094,-0.0487736314535141,8,2,Managing Social and Human Capital
-0.2747897803783417,0.24607963860034943,0,2,Visual Analytics with Tableau
-0.22459577023983002,-0.6959807872772217,5,2,"Sleep: Neurobiology, Medicine, and Society"
-0.15817926824092865,0.6778950095176697,4,2,Differential Equations for Engineers
0.10441324859857559,-0.3155341148376465,9,2,English Composition I
0.5294044017791748,-0.5086297988891602,7,2,From the Big Bang to Dark Energy
-0.9135503768920898,0.7303465604782104,11,2,Introduction to Cyber Attacks
-0.2948194444179535,0.5520532131195068,0,2,Finding Hidden Messages in DNA (Bioinformatics I)
0.0638653114438057,-0.31859415769577026,9,2,University Teaching
0.32544708251953125,0.10473179072141647,8,2,Cost and Economics in Pricing Strategy
-0.20232625305652618,-0.7204940319061279,5,2,"Living with Dementia: Impact on Individuals, Caregivers, Communities and Societies"
0.0963403508067131,-0.30600792169570923,9,2,An Introduction to Accessibility and Inclusive Design
0.20625083148479462,0.5890089869499207,2,2,Probability and Statistics: To p or not to p?
-0.3077159821987152,0.34067264199256897,0,2,Matrix Algebra for Engineers
-0.11836207658052444,-0.01635843701660633,9,2,Data Visualization with Advanced Excel
0.29416581988334656,0.6538165807723999,2,2,Understanding Financial Statements: Company Performance
0.5774992108345032,-0.5424414873123169,7,2,"The Modern World, Part Two: Global History since 1910"
-0.15887196362018585,-0.6929615139961243,5,2,ADHD: Everyday Strategies for Elementary Students
0.05236373469233513,-0.3087514042854309,9,2,"Teach English Now! Second Language Reading, Writing, and Grammar "
0.29019567370414734,0.030087633058428764,8,2,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course)
-0.16953185200691223,-0.7686122059822083,5,2,Medical Cannabis for Pain Control 
0.35693854093551636,0.5473905205726624,2,2,Risk governance: Engage the board
-0.9224167466163635,0.729735791683197,11,2,Cryptography
-0.7099209427833557,0.32676833868026733,3,2,Creating New BigQuery Datasets and Visualizing Insights
-0.05089195445179939,0.4670616686344147,4,2,The Brain and Space
0.3323959410190582,0.20035424828529358,8,2,"Lending, Crowdfunding, and Modern Investing"
0.13320030272006989,-0.2539113163948059,9,2,Intercultural Management
0.4702768921852112,-0.12289001047611237,8,2,Becoming a changemaker: Introduction to Social Innovation
0.33696800470352173,0.09934355318546295,8,2,Infonomics I: Business Information Economics and Data Monetization
-0.6738462448120117,0.354608416557312,3,2,Analyzing Big Data with SQL
0.22480656206607819,0.5668685436248779,2,2,Time Value of Money
-0.15854036808013916,0.6873959302902222,4,2,Bioinformatic Methods I
-0.9477466344833374,0.7182895541191101,11,2, G Suite Security
-0.2471936047077179,-0.2927018404006958,1,2,Design: Creation of Artifacts in Society
0.502718985080719,-0.5684068202972412,7,2,Archaeoastronomy
0.47314804792404175,-0.500299334526062,7,2,Songwriting: Writing the Lyrics
0.4537545442581177,-0.5253496170043945,7,2,Gender and Sexuality: Diversity and Inclusion in the Workplace
-0.2432851642370224,0.2611427307128906,0,2,Foundations of Data Science: K-Means Clustering in Python
-0.20182664692401886,-0.5950981974601746,5,2,Understanding Cancer Metastasis
0.333604097366333,0.08626695722341537,8,2,Market Research and Consumer Behavior
0.05095076933503151,-0.2696837782859802,9,2,Creating Dashboards and Storytelling with Tableau
-0.32944273948669434,0.33986592292785645,0,2,"Java Programming: Arrays, Lists, and Structured Data"
-0.2284829318523407,-0.702627420425415,5,2,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)"
-0.13666249811649323,-0.7082465887069702,5,2,Reducing Gun Violence in America: Evidence for Change
-0.22386862337589264,-0.7174684405326843,5,2,Dermatology: Trip to skin
-0.054958224296569824,-0.27312570810317993,9,2,Powerful Tools for Teaching and Learning: Digital Storytelling
-0.22858944535255432,0.2808173596858978,0,2,Math behind Moneyball
0.5663067102432251,-0.5532883405685425,7,2,"Coexistence in Medieval Spain: Jews, Christians, and Muslims"
-0.863493800163269,0.7112901210784912,11,2,Cybersecurity and Its Ten Domains
0.5513258576393127,-0.5500204563140869,7,2,Magic in the Middle Ages
0.05800101161003113,-0.396862268447876,9,2,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness"
0.29961225390434265,0.07366437464952469,8,2,Supply Chain Analytics Essentials
0.39633119106292725,-0.4953436553478241,7,2,Inspiring Leadership through Emotional Intelligence
-0.20978407561779022,-0.7454540133476257,5,2,Diabetes - the Essential Facts
0.485634446144104,-0.5044789910316467,7,2,Getting Started With Music Theory
0.459310382604599,-0.5238713622093201,7,2,Feminism and Social Justice
-0.19279195368289948,0.35709381103515625,0,2,Linear Regression and Modeling 
0.4189096987247467,-0.5971521139144897,7,2,Psychology of Popularity
-0.28021368384361267,0.25845807790756226,0,2,Combinatorics and Probability
0.28676822781562805,0.6510484218597412,2,2,Accounting: Principles of Financial Accounting
0.14959245920181274,-0.25160545110702515,9,2,The Science of Success: What Researchers Know that You Should Know
0.3727980852127075,0.06919576972723007,8,2,Renewable Energy and Green Building Entrepreneurship
0.8359852433204651,-0.2453054040670395,6,2,Introduction to Economic Theories
-0.1620693951845169,-0.7361246943473816,5,2,Global Adolescent Health
-0.23186688125133514,0.27880412340164185,0,2,Construction Scheduling
-0.21564406156539917,-0.7442438006401062,5,2,Introduction to Dental Medicine
0.2569069266319275,-0.05235869809985161,8,2,The Cycle: Management of Successful Arts and Cultural Organizations
0.31942465901374817,0.09381053596735,8,2,Corporate Strategy 
0.27098602056503296,0.5942022800445557,2,2,Construction Cost Estimating and Cost Control
0.32656991481781006,0.016985440626740456,8,2,Innovating with the Business Model Canvas
0.8665502667427063,-0.30636852979660034,6,2,Political Economy of Institutions and Development
-0.6028609871864319,0.31098034977912903,3,2,Software Development Processes and Methodologies
-0.646981954574585,0.3574182987213135,3,2,Achieving Advanced Insights with BigQuery
-0.16152383387088776,0.36338192224502563,0,2,An Intuitive Introduction to Probability
0.8065031170845032,-0.37339434027671814,6,2,Ideas from the History of Graphic Design
0.504141628742218,-0.569599449634552,7,2, Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life
0.04714309424161911,-0.2685950994491577,9,2,Communication Strategies for a Virtual Age
-0.7026156783103943,0.2875424921512604,3,2,CBRS Professional Training
0.28782111406326294,-0.435745507478714,7,2,Sharpened Visions: A Poetry Workshop
-0.33536943793296814,0.267305850982666,0,2,"Writing, Running, and Fixing Code in C"
-0.619644284248352,-0.19452747702598572,1,2,3D Printing Software
-0.016291089355945587,-0.2838045358657837,9,2,Basic Elements of Design: Design Principles and Design Software
-0.37755686044692993,0.31704413890838623,0,2,Code Yourself! An Introduction to Programming
-0.20058991014957428,-0.7546001076698303,5,2,Understanding Prostate Cancer
0.058612383902072906,-0.262065052986145,9,2,Effective Business Presentations with Powerpoint
0.3054191768169403,0.0201929472386837,8,2,Organisational design: Know your organisation
-0.9208972454071045,0.7246301174163818,11,2,G Suite Mail Management
-0.1818671077489853,-0.7328823208808899,5,2,Designing Your Personal Weight Loss Plan
-0.1675126552581787,-0.7389207482337952,5,2,Major Depression in the Population: A Public Health Approach
0.5392369627952576,-0.5374672412872314,7,2,"Philosophy, Science and Religion: Science and Philosophy"
0.32419371604919434,0.03050961159169674,8,2,Designing the Future of Work
0.3395140469074249,0.038863006979227066,8,2,Entrepreneurship 3: Growth Strategies
0.24554641544818878,0.1259448230266571,8,2,Supply Chain Planning
-0.3401561677455902,0.27446261048316956,0,2,"Problem Solving, Python Programming, and Video Games"
0.0893121138215065,-0.21802406013011932,9,2,Fundraising and Development Foundations
0.28579431772232056,0.6386598944664001,2,2,Hypothesis Testing in Public Health 
-0.36778905987739563,0.19301630556583405,0,2,Java for Android
0.7690077424049377,-0.21898019313812256,6,2,Local Economic Development
0.29706063866615295,0.016444291919469833,8,2,Supply Chain Operations
0.02433057315647602,-0.26274171471595764,9,2,Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots
-0.8970165848731995,0.718310534954071,11,2,Introduction to Cybersecurity for Business
-0.16998672485351562,-0.7171278595924377,5,2,Introduction to Translational Science
0.24045346677303314,0.6004856824874878,2,2,Construction Finance
0.34829026460647583,-0.4660549461841583,7,2,Teaching Science at University
-0.66517573595047,0.34541085362434387,3,2, Intel Network Academy - Network Transformation 101
0.24616065621376038,-0.03848555311560631,8,2,Organizational Design and Management
0.1406879425048828,-0.1953209489583969,9,2,Ethical Leadership Through Giving Voice to Values
0.4401545822620392,0.3975932002067566,2,2,Introduction to Financial Markets
-0.14950311183929443,-0.6529431939125061,5,2,Using clinical health data for better healthcare
0.2812584638595581,0.5897552967071533,2,2,Trading Basics
0.3057013154029846,0.09459012746810913,8,2,Customer-Centric IT Strategy
-0.1690465360879898,-0.7154228091239929,5,2,Introduction to Public Health Engineering in Humanitarian Contexts
0.5020379424095154,-0.5678632259368896,7,2,Words Spun Out of Images: Visual and Literary Culture in Nineteenth Century Japan
-0.14780810475349426,-0.7314298152923584,5,2,Global Health and Humanitarianism
-0.20363301038742065,-0.7412558794021606,5,2,Confronting Gender Based Violence: Global Lessons for Healthcare Workers
-0.5754724144935608,-0.28982314467430115,1,2,"Introduction to XR: VR, AR, and MR Foundations"
0.004293606150895357,-0.2852994501590729,9,2,Memoir and Personal Essay: Managing Your Relationship with the Reader
0.548211395740509,-0.5359356999397278,7,2,A Journey through Western Christianity: from Persecuted Faith to Global Religion (200 - 1650) 
-0.647194504737854,0.29041141271591187,3,2,Open Source Software Development Methods
-0.1608433574438095,-0.7425138354301453,5,2,Understanding Violence
-0.18117603659629822,-0.7310506701469421,5,2,Preventing Chronic Pain: A Human Systems Approach
0.25530391931533813,0.47898563742637634,2,2,Financial Planning for Young Adults
-0.8828657269477844,0.7339932322502136,11,2,Introduction to Blockchain: Evolution and Technology Concepts
-0.2020568549633026,-0.7291927337646484,5,2,EMT Foundations
0.3136773705482483,0.027301795780658722,8,2,Intelligence Tools for the Digital Age 
0.04689673334360123,-0.25875070691108704,9,2,Exploring Emerging Technologies for Lifelong Learning and Success
-0.7048148512840271,0.3246056139469147,3,2,Managing Big Data in Clusters and Cloud Storage
0.047111835330724716,-0.2790512144565582,9,2,Powerful Tools for Teaching and Learning: Web 2.0 Tools
0.035861968994140625,-0.25678837299346924,9,2,Six Sigma Tools for Define and Measure
-0.3481661379337311,0.34618693590164185,0,2,Number Theory and Cryptography
0.14083683490753174,-0.3134286403656006,9,2,Teamwork Skills: Communicating Effectively in Groups
0.1189192607998848,-0.30292144417762756,9,2,"Literacy Teaching and Learning: Aims, Approaches and Pedagogies"
-0.1535521000623703,-0.6998614072799683,5,2,"Drugs, drug use, drug policy and health "
0.013107848353683949,-0.38539832830429077,9,2,Dentistry 101
-0.4965445101261139,-0.25895562767982483,1,2,VR and 360 Video Production
0.22649961709976196,-0.3801872432231903,9,2,Leading the Life You Want
-0.3175325393676758,0.2728857398033142,0,2,Mathematics for Computer Science
-0.20278288424015045,-0.7393972873687744,5,2,Sustainable Agricultural Land Management
0.3707297444343567,0.03145155683159828,8,2,How to Finance and Grow Your Startup - Without VC
-0.30850934982299805,0.3354034721851349,0,2,Introduction to Graph Theory
0.8576482534408569,-0.3386952877044678,6,2,Israel State and Society 
-0.08005810528993607,-0.7235206961631775,5,2,Osteoarchaeology: The Truth in Our Bones
0.25113946199417114,-0.0427229143679142,8,2,Management Fundamentals
0.511118471622467,-0.5749606490135193,7,2,"Philosophy, Science and Religion: Philosophy and Religion"
0.0838669091463089,-0.27902671694755554,9,2,Personality Types at Work
-0.702949047088623,0.2593376040458679,3,2,Linux for Developers
-0.9432241320610046,0.6573925018310547,11,2,Enterprise System Management and Security 
0.059922121465206146,-0.2513968348503113,9,2,"Teach English Now! Second Language Listening, Speaking, and Pronunciation"
-0.9249732494354248,0.6695111989974976,11,2,Palo Alto Networks Academy Cybersecurity Foundation
0.5132215619087219,-0.5253380537033081,7,2,Astrobiology: Exploring Other Worlds
0.03923388570547104,-0.279775470495224,9,2,Graphic Design
0.8084412813186646,-0.3648134171962738,6,2,After the Arab Spring - Democratic Aspirations and State Failure
-0.14192518591880798,-0.730229377746582,5,2,Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems
-0.2588256597518921,0.2350868284702301,0,2,Information Visualization: Foundations
0.3159754276275635,0.4930484890937805,2,2,Management and financial accounting: Know your numbers 1
-0.33046138286590576,0.2908574342727661,0,2,Java Programming: Principles of Software Design
0.2694823443889618,0.0807812437415123,8,2,Digital Transformations
-0.7067075967788696,0.3243390917778015,3,2,Network Protocols and Architecture
0.33545365929603577,0.08343218266963959,8,2,Customer Insights: New Product Development Orientation
-0.29661068320274353,0.3164142668247223,0,2,Python Data Representations
-0.15664763748645782,-0.7043353915214539,5,2,Introduction to Integrative Therapies and Healing Practices
0.10139380395412445,-0.3920494019985199,9,2,Story and Narrative Development for Video Games
0.29345449805259705,0.07871536165475845,8,2,FinTech Foundations and Overview
0.15453507006168365,-0.34886234998703003,9,2,Learning How To Learn for Youth
0.33501994609832764,0.08351875841617584,8,2,Supply Chain Sourcing
0.14099660515785217,-0.21370330452919006,9,2,Connecting with Sales Prospects
-0.5707709789276123,-0.26079118251800537,1,2,Pixel Art for Video Games
-0.20842961966991425,-0.7292925715446472,5,2,"Cannabis, Mental Health, and Brain Disorders"
0.31444254517555237,0.1350996196269989,8,2,Accounting for Business Decision Making: Measurement and Operational Decisions
0.03283943608403206,-0.2684260606765747,9,2,Six Sigma Tools for Analyze
0.5293869376182556,-0.5158355832099915,7,2,"Plagues, Witches, and War: The Worlds of Historical Fiction"
0.11096357554197311,-0.31156694889068604,9,2,Translation in Practice
0.3274679481983185,0.08085712790489197,8,2,Demand Analytics
-0.14042307436466217,0.687410295009613,4,2,Bioinformatic Methods II
0.33380788564682007,0.5707360506057739,2,2,IS/IT Governance
0.23644118010997772,0.5999179482460022,2,2,Understanding Your Data: Analytical Tools
-0.24081097543239594,-0.7071791291236877,5,2,Understanding and Strengthening Health Systems
0.8777563571929932,-0.3098006844520569,6,2,Russian History: from Lenin to Putin
0.4354279041290283,-0.5509273409843445,7,2,Chimpanzee Behavior and Conservation
0.5665100812911987,-0.5313137769699097,7,2,"Gender, Family, and Social Change in Contemporary South Korea"
0.292118638753891,0.626116156578064,2,2,Decision Criteria & Applications
0.1589522659778595,-0.35566583275794983,8,2,Healthcare Marketplace
0.3733751177787781,0.08393538743257523,8,2,Green Business Strategy
-0.6222096681594849,0.33753371238708496,3,2, FPGA computing systems: Background knowledge and introductory materials
0.23345915973186493,0.6011873483657837,2,2,Multiple Regression Analysis in Public Health 
-0.15355631709098816,0.3859211504459381,4,2,Genomics: Decoding the Universal Language of Life
-0.4392194449901581,0.3461180627346039,0,2,Code Free Data Science
0.0060964724980294704,-0.4227922260761261,9,2,Disability Inclusion in Education: Building Systems of Support 
0.030686771497130394,-0.2810658812522888,9,2,Six Sigma Tools for Improve and Control
0.4498843550682068,-0.5085024237632751,7,2,Love as a Force for Social Justice
-0.9185935258865356,0.5438736081123352,11,2,Networks and Communications Security
-0.9415575265884399,0.6871224045753479,11,2,Systems and Application Security
-0.1203489899635315,-0.7428632974624634,5,2,Global Health Policy
-0.19630977511405945,-0.7543392777442932,5,2,Disease Screening in Public Health
-0.30690401792526245,0.18852755427360535,3,2,Introduction to Architecting Smart IoT Devices
-0.15891329944133759,-0.7115163207054138,5,2,"Protecting Public Health in a Changing Climate:  A Primer for City, Local, and Regional Action"
